date,temperature_c,temperature_max_c,temperature_min_c,humidity_percent,precipitation_mm,wind_speed_ms,wind_direction_deg,pressure_hpa,solar_irradiance,city
2016-09-24,30.86,34.86,27.43,55.3,0.0,2.38,100.7,0.9828,22.66,Muscat
2016-09-25,31.57,35.26,28.27,54.87,0.0,2.38,118.5,0.9828,22.51,Muscat
2016-09-26,31.06,34.67,28.42,56.35,0.01,2.75,152.3,0.9856999999999999,22.37,Muscat
2016-09-27,30.73,35.16,26.81,50.69,0.0,2.21,144.4,0.9875,22.92,Muscat
2016-09-28,31.44,36.24,26.54,46.72,0.0,2.52,251.2,0.9863,22.63,Muscat
2016-09-29,32.71,37.1,29.31,42.61,0.0,2.24,299.9,0.9839,22.48,Muscat
2016-09-30,31.36,34.37,28.42,52.7,0.0,2.66,2.4,0.9837,21.75,Muscat
2016-10-01,28.57,31.54,26.42,67.57,0.0,3.15,98.1,0.9849,20.82,Muscat
2016-10-02,28.78,33.12,25.11,56.95,0.0,3.53,133.1,0.988,22.56,Muscat
2016-10-03,29.12,32.51,25.19,56.38,0.0,2.7,293.9,0.9878,14.32,Muscat
2016-10-04,30.68,33.82,28.04,54.91,0.02,2.0,24.9,0.9858,17.14,Muscat
2016-10-05,31.18,34.66,28.39,54.72,0.05,1.82,58.0,0.9849,18.9,Muscat
2016-10-06,30.92,33.81,28.35,57.85,0.37,1.9,355.6,0.986,18.87,Muscat
2016-10-07,31.15,34.4,28.13,52.01,0.01,1.66,105.2,0.9875,19.69,Muscat
2016-10-08,31.49,35.38,28.22,50.1,0.49,1.72,303.7,0.9884999999999999,19.82,Muscat
2016-10-09,31.79,34.95,29.33,51.06,0.06,2.15,302.8,0.9884999999999999,20.59,Muscat
2016-10-10,31.67,35.7,28.42,47.81,0.06,2.88,305.0,0.9876999999999999,20.93,Muscat
2016-10-11,30.7,34.68,27.64,50.47,0.02,2.81,323.7,0.9883,19.44,Muscat
2016-10-12,30.28,34.4,27.14,50.68,0.1,2.3,50.3,0.9879000000000001,21.44,Muscat
2016-10-13,30.23,34.42,26.98,52.0,0.0,2.14,54.5,0.9879000000000001,21.32,Muscat
2016-10-14,29.7,33.88,25.99,47.44,0.0,2.51,91.8,0.9889,21.3,Muscat
2016-10-15,29.79,34.35,25.74,45.86,0.0,3.14,135.1,0.9891,20.44,Muscat
2016-10-16,30.2,35.26,25.92,43.85,0.0,3.21,163.5,0.9897,20.35,Muscat
2016-10-17,29.41,34.23,24.99,43.03,0.0,3.75,183.0,0.9906999999999999,21.26,Muscat
2016-10-18,28.88,33.44,24.85,42.47,0.0,3.24,162.6,0.9906999999999999,21.14,Muscat
2016-10-19,28.87,33.58,24.54,41.45,0.0,2.34,284.2,0.9903,21.06,Muscat
2016-10-20,29.21,33.48,25.43,49.46,0.0,2.84,305.0,0.9889,20.87,Muscat
2016-10-21,29.4,33.76,25.83,50.65,0.0,2.34,325.1,0.9884000000000001,20.42,Muscat
2016-10-22,29.4,33.59,26.02,46.51,0.0,2.33,100.0,0.9895999999999999,20.35,Muscat
2016-10-23,29.33,33.93,25.44,44.86,0.0,2.77,159.3,0.9898,19.6,Muscat
2016-10-24,28.72,32.22,25.94,50.34,0.0,2.11,19.7,0.9899,19.61,Muscat
2016-10-25,28.57,32.65,25.26,48.44,0.0,2.25,100.4,0.9904999999999999,18.99,Muscat
2016-10-26,28.18,32.19,25.48,49.04,0.0,2.28,111.2,0.9925,19.65,Muscat
2016-10-27,27.67,31.04,24.8,41.57,0.0,2.21,82.6,0.9954999999999999,19.58,Muscat
2016-10-28,27.81,31.72,25.23,42.32,0.0,1.67,341.9,0.9951000000000001,20.44,Muscat
2016-10-29,28.44,33.06,24.69,48.13,0.0,2.28,310.5,0.9915999999999999,19.94,Muscat
2016-10-30,28.15,33.14,24.1,49.25,0.0,2.24,121.5,0.9908,19.89,Muscat
2016-10-31,27.47,32.53,23.28,53.01,0.0,3.93,129.2,0.9936,18.84,Muscat
2016-11-01,25.99,29.75,23.22,61.65,0.0,2.94,113.2,0.9947,18.27,Muscat
2016-11-02,26.23,29.9,23.46,57.57,0.0,2.43,105.9,0.9941,18.24,Muscat
2016-11-03,26.82,30.6,23.89,52.66,0.0,1.91,108.4,0.9953,18.19,Muscat
2016-11-04,26.97,30.74,24.14,54.22,0.0,1.6,350.1,0.9952,18.23,Muscat
2016-11-05,27.28,31.45,24.18,58.01,0.0,1.97,321.4,0.9926999999999999,17.57,Muscat
2016-11-06,27.34,31.57,24.17,63.11,0.0,2.14,350.2,0.9926999999999999,17.96,Muscat
2016-11-07,27.62,31.89,24.11,54.98,0.0,2.0,99.7,0.9943000000000001,17.96,Muscat
2016-11-08,27.36,31.12,24.22,58.8,0.0,2.67,305.0,0.995,17.82,Muscat
2016-11-09,27.17,30.91,24.43,59.22,0.0,2.76,318.8,0.9951000000000001,17.03,Muscat
2016-11-10,26.94,30.32,24.4,56.76,0.0,2.16,338.1,0.9944,17.13,Muscat
2016-11-11,26.05,29.91,22.99,53.59,0.0,2.05,349.2,0.9941,18.59,Muscat
2016-11-12,25.48,29.4,23.0,54.77,0.0,1.5,39.4,0.9954999999999999,18.59,Muscat
2016-11-13,24.96,28.58,22.71,47.9,0.0,1.84,81.6,0.9976,18.3,Muscat
2016-11-14,25.34,29.2,22.37,35.22,0.0,1.57,102.4,0.9974,18.41,Muscat
2016-11-15,25.24,29.77,21.23,33.74,0.0,1.72,20.7,0.9951000000000001,18.82,Muscat
2016-11-16,24.94,29.8,21.25,44.13,0.0,2.71,128.4,0.9945,18.51,Muscat
2016-11-17,23.96,28.16,21.47,56.23,0.0,2.86,119.9,0.9962000000000001,18.06,Muscat
2016-11-18,24.0,27.78,21.28,49.27,0.0,1.53,88.6,0.9959,17.72,Muscat
2016-11-19,25.01,29.77,21.56,54.6,0.0,2.24,301.7,0.9926999999999999,18.38,Muscat
2016-11-20,25.29,29.85,21.09,61.6,0.06,2.37,292.7,0.9911,17.32,Muscat
2016-11-21,24.93,28.64,22.01,65.14,0.16,2.05,4.3,0.9925,16.26,Muscat
2016-11-22,23.84,26.45,21.77,66.63,0.5,3.46,92.5,0.9945,14.24,Muscat
2016-11-23,24.27,28.35,21.76,57.08,0.01,2.64,95.2,0.9940000000000001,15.19,Muscat
2016-11-24,24.16,27.4,22.21,58.44,0.05,4.01,101.3,0.9940000000000001,15.42,Muscat
2016-11-25,23.35,26.14,21.64,56.54,0.02,3.0,76.8,0.9947,15.48,Muscat
2016-11-26,22.8,25.57,21.13,57.32,0.0,2.72,62.2,0.9959,15.01,Muscat
2016-11-27,22.82,25.83,21.08,57.64,0.0,2.77,74.6,0.9963,15.15,Muscat
2016-11-28,23.68,27.54,21.17,51.95,0.0,1.57,347.7,0.9954999999999999,16.43,Muscat
2016-11-29,24.23,28.46,20.84,59.66,0.0,3.18,302.4,0.9956,15.6,Muscat
2016-11-30,24.26,27.94,21.79,68.59,0.0,3.71,304.0,0.9959,16.23,Muscat
2016-12-01,24.08,28.73,21.18,62.02,0.0,3.15,300.5,0.9959,16.6,Muscat
2016-12-02,24.54,28.29,21.98,54.28,0.0,1.55,19.2,0.9968,16.35,Muscat
2016-12-03,25.1,29.1,22.41,52.26,0.0,1.46,326.1,0.9975,16.21,Muscat
2016-12-04,25.64,29.85,23.15,52.98,0.0,1.9,54.2,0.9967,16.28,Muscat
2016-12-05,24.74,28.67,22.24,58.42,0.0,2.04,117.3,0.9956999999999999,15.92,Muscat
2016-12-06,24.43,29.34,20.83,52.91,0.0,2.27,126.2,0.995,16.25,Muscat
2016-12-07,24.94,28.94,21.71,52.96,0.0,1.64,106.3,0.9953,15.29,Muscat
2016-12-08,25.29,28.84,22.22,66.29,0.16,2.18,335.1,0.9948999999999999,14.13,Muscat
2016-12-09,24.92,28.95,22.2,64.81,0.05,2.69,319.9,0.9929000000000001,14.97,Muscat
2016-12-10,23.7,27.78,20.93,63.99,0.12,4.17,312.6,0.9931,15.28,Muscat
2016-12-11,22.12,26.04,19.16,54.89,0.29,3.73,309.0,0.9934000000000001,15.54,Muscat
2016-12-12,20.87,23.95,18.24,62.99,0.24,4.64,304.9,0.9945999999999999,15.56,Muscat
2016-12-13,21.45,24.34,19.17,58.98,0.0,2.92,334.7,0.995,15.56,Muscat
2016-12-14,21.77,25.37,19.17,55.38,0.01,2.74,114.5,0.995,15.77,Muscat
2016-12-15,22.17,26.18,19.63,63.94,0.01,1.99,102.1,0.9956,15.3,Muscat
2016-12-16,22.71,26.97,19.66,59.32,0.0,2.28,286.0,0.9965999999999999,14.2,Muscat
2016-12-17,22.26,26.02,19.73,63.89,0.0,3.6,310.5,0.9972,14.06,Muscat
2016-12-18,22.13,26.99,18.27,59.38,0.0,2.63,295.5,0.9963,15.92,Muscat
2016-12-19,22.19,25.84,19.32,67.21,0.0,2.42,317.2,0.9975,14.53,Muscat
2016-12-20,21.69,24.23,19.77,66.44,0.0,1.84,326.4,0.9964,13.12,Muscat
2016-12-21,21.93,24.97,19.88,63.58,0.0,1.53,36.9,0.9975,14.28,Muscat
2016-12-22,21.89,26.2,18.92,61.95,0.0,2.8,307.5,0.9978,15.38,Muscat
2016-12-23,23.2,27.33,19.69,59.02,0.0,4.1,302.5,0.997,14.98,Muscat
2016-12-24,22.79,25.87,20.37,58.75,0.0,2.78,352.0,0.9961,15.26,Muscat
2016-12-25,22.33,25.2,19.96,48.07,0.0,2.24,88.8,0.9968,14.76,Muscat
2016-12-26,22.76,26.98,20.02,51.0,0.0,2.23,100.3,0.9972,16.23,Muscat
2016-12-27,23.6,27.67,20.49,46.57,0.0,1.38,286.9,0.9959,15.67,Muscat
2016-12-28,23.99,29.24,21.25,49.36,0.0,1.83,294.0,0.9945999999999999,16.66,Muscat
2016-12-29,23.72,28.76,20.29,54.62,0.0,2.68,303.1,0.9954000000000001,16.57,Muscat
2016-12-30,23.79,28.92,20.39,57.84,0.0,3.03,298.4,0.9956,16.26,Muscat
2016-12-31,23.68,28.57,20.6,60.06,0.0,2.43,305.9,0.995,16.95,Muscat
2017-01-01,23.17,27.92,19.9,57.2,0.0,2.14,327.6,0.9945,16.51,Muscat
2017-01-02,22.74,27.45,18.99,56.39,0.0,2.02,121.5,0.9954000000000001,15.72,Muscat
2017-01-03,22.69,27.26,19.28,64.49,0.0,2.1,322.3,0.9954999999999999,14.97,Muscat
2017-01-04,22.85,26.77,19.44,61.78,0.0,2.37,303.0,0.9947,15.57,Muscat
2017-01-05,22.93,27.53,19.81,56.96,0.0,3.62,298.0,0.9941,15.57,Muscat
2017-01-06,21.21,24.14,19.29,64.66,0.0,4.86,318.0,0.9953,15.54,Muscat
2017-01-07,21.27,24.84,18.66,50.35,0.0,2.74,74.2,0.9944,15.62,Muscat
2017-01-08,21.3,25.64,17.92,56.21,0.0,2.13,343.7,0.9926,16.59,Muscat
2017-01-09,21.47,24.71,19.78,60.56,0.0,1.64,66.3,0.995,15.79,Muscat
2017-01-10,21.51,24.93,19.17,52.89,0.0,1.33,32.2,0.9969,16.48,Muscat
2017-01-11,22.64,26.27,19.89,44.2,0.0,1.5,338.5,0.9971,16.0,Muscat
2017-01-12,23.5,28.32,20.11,46.44,0.0,2.78,282.4,0.9934000000000001,16.2,Muscat
2017-01-13,23.05,27.4,20.24,53.62,0.0,2.8,306.0,0.9899,13.68,Muscat
2017-01-14,22.67,27.05,19.08,53.88,0.0,4.4,308.1,0.9899,14.56,Muscat
2017-01-15,20.01,23.4,17.04,62.78,0.0,3.33,335.3,0.9954000000000001,15.78,Muscat
2017-01-16,22.12,27.13,19.15,52.9,0.0,1.72,93.0,0.9952,16.05,Muscat
2017-01-17,21.51,24.33,19.87,63.33,0.0,2.02,6.1,0.9963,14.85,Muscat
2017-01-18,21.31,23.6,19.76,67.4,0.4,2.38,81.6,0.997,12.88,Muscat
2017-01-19,21.91,23.9,19.99,67.96,0.26,3.63,121.3,0.9973000000000001,9.8,Muscat
2017-01-20,22.41,25.05,20.63,64.16,1.46,3.71,147.8,0.997,13.31,Muscat
2017-01-21,22.88,26.51,18.83,64.95,0.48,3.08,157.7,0.9968,14.18,Muscat
2017-01-22,23.74,27.32,20.57,63.77,0.53,3.66,158.9,0.997,15.5,Muscat
2017-01-23,24.06,28.7,19.8,59.67,0.23,3.49,187.3,0.9945999999999999,16.54,Muscat
2017-01-24,21.24,24.22,18.91,74.44,15.3,3.47,299.8,0.9945999999999999,5.53,Muscat
2017-01-25,19.47,21.52,18.47,77.41,2.7,3.28,25.2,0.9976999999999999,13.89,Muscat
2017-01-26,19.17,21.38,17.01,56.34,0.03,2.82,19.7,1.0001,16.4,Muscat
2017-01-27,20.23,24.43,17.33,56.89,0.0,2.13,118.3,0.9976,18.38,Muscat
2017-01-28,20.65,25.49,16.54,60.79,0.0,3.14,138.2,0.9956999999999999,18.63,Muscat
2017-01-29,21.18,25.73,16.86,64.86,0.0,2.55,134.9,0.9958,18.53,Muscat
2017-01-30,21.34,24.65,18.26,65.06,0.0,1.79,340.5,0.9967,17.89,Muscat
2017-01-31,22.07,25.93,19.56,64.62,0.0,1.86,31.0,0.9961,17.85,Muscat
2017-02-01,22.54,26.91,18.62,66.33,0.0,2.25,111.5,0.9943000000000001,18.25,Muscat
2017-02-02,23.56,28.37,19.11,60.32,0.0,3.5,196.0,0.9923000000000001,17.61,Muscat
2017-02-03,19.22,22.91,13.23,61.45,0.09,7.8,299.1,0.9953,8.15,Muscat
2017-02-04,15.93,17.66,13.93,55.54,0.03,5.88,338.1,0.9998999999999999,15.62,Muscat
2017-02-05,17.02,19.65,14.39,56.91,0.05,3.58,350.9,1.0001,18.91,Muscat
2017-02-06,18.93,22.44,16.28,56.1,0.0,2.28,352.9,0.9978,18.07,Muscat
2017-02-07,19.89,23.21,17.85,59.63,0.0,1.78,359.3,0.9965,17.96,Muscat
2017-02-08,20.31,22.96,18.03,54.24,0.0,2.93,347.7,0.9983,18.78,Muscat
2017-02-09,20.84,24.24,18.76,51.52,0.0,2.34,96.7,0.9979,18.82,Muscat
2017-02-10,21.25,25.48,17.84,53.14,0.0,2.28,120.8,0.9948999999999999,18.53,Muscat
2017-02-11,21.94,26.21,18.26,58.33,0.0,2.7,118.2,0.9939,17.9,Muscat
2017-02-12,23.4,27.83,20.16,58.58,0.0,3.0,129.6,0.9953,17.28,Muscat
2017-02-13,22.97,27.37,19.4,64.79,0.0,5.4,134.2,0.9958,17.42,Muscat
2017-02-14,23.3,28.02,19.76,65.5,0.0,4.35,131.8,0.9972,17.58,Muscat
2017-02-15,22.98,26.55,19.96,61.29,0.0,2.63,135.1,0.9971,11.01,Muscat
2017-02-16,22.92,27.88,19.5,66.8,0.01,1.93,139.5,0.9959,12.67,Muscat
2017-02-17,24.8,29.69,20.43,59.32,0.0,4.0,174.1,0.9926999999999999,12.82,Muscat
2017-02-18,23.5,28.7,20.31,62.36,0.0,4.42,280.4,0.9956999999999999,16.76,Muscat
2017-02-19,20.36,22.37,19.23,62.8,0.0,5.92,321.0,1.0,18.81,Muscat
2017-02-20,20.14,22.58,18.69,60.52,0.0,5.36,327.7,0.9972,18.04,Muscat
2017-02-21,20.4,23.09,18.23,64.09,0.0,4.29,327.1,0.9943000000000001,19.07,Muscat
2017-02-22,21.21,25.52,18.35,66.22,0.0,3.02,325.6,0.9945,20.05,Muscat
2017-02-23,23.69,28.8,19.08,56.98,0.0,1.84,134.2,0.9937999999999999,19.9,Muscat
2017-02-24,24.3,29.57,20.06,62.39,0.0,2.06,157.1,0.9954999999999999,20.04,Muscat
2017-02-25,23.73,27.73,21.24,70.49,0.04,2.45,19.9,0.9976,16.81,Muscat
2017-02-26,22.53,27.24,20.07,71.68,0.14,3.62,326.4,0.9951000000000001,15.01,Muscat
2017-02-27,22.36,26.69,19.41,70.83,0.49,2.63,335.6,0.9937999999999999,18.35,Muscat
2017-02-28,22.03,25.66,19.59,68.09,0.02,2.88,333.4,0.996,19.25,Muscat
2017-03-01,21.81,25.91,18.54,65.0,0.01,2.69,324.6,0.996,22.81,Muscat
2017-03-02,22.74,27.4,19.1,50.16,0.01,2.12,105.5,0.9943000000000001,21.39,Muscat
2017-03-03,23.81,28.48,20.25,47.48,0.11,2.09,288.8,0.9914000000000001,21.76,Muscat
2017-03-04,24.3,28.7,21.56,45.85,0.0,2.42,296.0,0.9906,20.99,Muscat
2017-03-05,25.21,30.93,21.14,46.56,0.03,2.12,224.4,0.9897,19.94,Muscat
2017-03-06,25.71,31.05,21.26,61.52,0.26,1.66,135.8,0.988,20.3,Muscat
2017-03-07,23.6,27.53,20.39,64.77,0.03,3.89,318.9,0.9884000000000001,23.39,Muscat
2017-03-08,22.34,26.35,19.16,57.74,0.0,4.11,304.5,0.9899,24.31,Muscat
2017-03-09,23.38,27.23,20.73,50.09,0.0,3.75,305.6,0.9902,21.28,Muscat
2017-03-10,23.33,27.21,19.91,55.37,0.0,2.8,349.8,0.9925,23.87,Muscat
2017-03-11,23.3,27.36,20.85,52.8,0.0,3.02,97.4,0.9954999999999999,23.55,Muscat
2017-03-12,24.54,28.89,19.92,48.9,0.0,2.35,210.2,0.9942,22.05,Muscat
2017-03-13,26.7,30.62,23.18,39.4,0.0,1.62,285.4,0.9926,21.3,Muscat
2017-03-14,26.73,31.4,22.75,42.98,0.0,2.32,256.3,0.9913,20.55,Muscat
2017-03-15,27.44,32.36,23.32,48.03,0.0,2.39,192.2,0.9902,21.96,Muscat
2017-03-16,26.55,31.85,23.28,55.72,0.0,2.47,207.0,0.9906,21.12,Muscat
2017-03-17,25.12,29.74,22.37,67.99,0.14,2.51,338.7,0.9929000000000001,20.92,Muscat
2017-03-18,26.1,31.41,22.23,56.79,0.03,2.47,295.5,0.9929000000000001,21.87,Muscat
2017-03-19,27.85,32.8,24.22,51.79,0.14,2.45,133.3,0.991,23.3,Muscat
2017-03-20,28.63,33.8,22.85,50.7,0.0,4.24,200.4,0.9878,21.86,Muscat
2017-03-21,24.56,27.37,22.95,71.32,6.18,4.32,280.8,0.9913,14.31,Muscat
2017-03-22,23.12,25.52,21.34,70.46,7.82,2.72,337.0,0.9934000000000001,18.79,Muscat
2017-03-23,24.34,28.43,20.69,63.19,0.0,1.72,129.8,0.9921,18.78,Muscat
2017-03-24,24.91,28.77,22.77,74.29,0.52,2.11,348.0,0.9912000000000001,13.57,Muscat
2017-03-25,26.38,31.62,21.9,65.71,0.12,2.24,156.7,0.9903,20.81,Muscat
2017-03-26,25.46,29.98,21.19,66.11,0.01,2.32,191.0,0.9925,14.83,Muscat
2017-03-27,25.63,29.95,22.61,62.41,0.0,2.38,302.7,0.9936,21.72,Muscat
2017-03-28,26.7,31.12,23.28,55.77,0.0,2.02,303.1,0.9932,23.57,Muscat
2017-03-29,26.96,30.41,24.12,55.05,0.0,1.93,308.4,0.9925,20.87,Muscat
2017-03-30,27.75,31.87,24.3,48.89,0.0,2.81,299.0,0.9922,25.38,Muscat
2017-03-31,28.58,32.93,25.49,44.37,0.0,2.4,295.8,0.9924,25.58,Muscat
2017-04-01,29.37,33.51,26.5,43.94,0.0,2.64,304.8,0.9914000000000001,24.93,Muscat
2017-04-02,30.12,35.06,26.56,40.21,0.0,2.8,293.9,0.9889,24.48,Muscat
2017-04-03,30.89,36.04,27.16,36.87,0.0,2.19,303.9,0.9873000000000001,24.85,Muscat
2017-04-04,30.01,34.47,25.8,41.2,0.0,3.96,307.3,0.9884000000000001,24.02,Muscat
2017-04-05,25.67,28.83,22.94,51.56,0.0,6.1,311.9,0.9904000000000001,25.6,Muscat
2017-04-06,25.2,28.44,21.83,42.02,0.0,3.06,20.1,0.9924,25.97,Muscat
2017-04-07,25.98,30.03,23.18,37.23,0.0,1.94,346.1,0.9926,23.73,Muscat
2017-04-08,27.47,31.11,23.45,41.49,0.0,1.82,108.2,0.9924,23.77,Muscat
2017-04-09,29.56,33.48,25.45,36.93,0.0,1.98,288.5,0.9922,25.1,Muscat
2017-04-10,29.99,33.96,25.65,37.17,0.0,1.81,290.9,0.9911,25.41,Muscat
2017-04-11,29.52,33.8,25.08,36.37,0.0,2.41,135.2,0.9908,27.31,Muscat
2017-04-12,29.71,34.35,24.68,31.82,0.0,2.53,157.2,0.991,26.77,Muscat
2017-04-13,30.5,35.76,25.06,28.93,0.0,2.28,166.0,0.9901000000000001,28.19,Muscat
2017-04-14,31.02,36.42,26.24,29.22,0.0,1.95,269.5,0.9881,28.26,Muscat
2017-04-15,31.15,36.75,26.13,31.8,0.0,2.31,211.6,0.986,28.11,Muscat
2017-04-16,31.58,36.13,27.19,31.06,0.0,2.19,173.3,0.9862000000000001,27.71,Muscat
2017-04-17,31.32,36.97,25.83,43.08,0.0,2.9,204.8,0.9876,27.05,Muscat
2017-04-18,31.42,35.67,26.65,42.2,0.0,2.8,269.2,0.9883,26.92,Muscat
2017-04-19,32.04,36.18,28.17,39.02,0.0,2.13,305.9,0.987,27.32,Muscat
2017-04-20,31.84,35.92,28.09,39.65,0.0,4.75,297.4,0.9854,25.71,Muscat
2017-04-21,29.25,33.48,24.53,39.79,0.0,4.95,296.3,0.9843999999999999,27.93,Muscat
2017-04-22,28.99,32.95,24.33,42.62,0.0,3.52,295.7,0.9845999999999999,26.36,Muscat
2017-04-23,29.95,34.08,25.32,43.98,0.0,2.93,133.3,0.9872,24.58,Muscat
2017-04-24,30.88,35.6,26.66,35.84,0.0,2.43,228.7,0.9862000000000001,26.18,Muscat
2017-04-25,31.07,35.36,26.99,35.86,0.0,2.37,247.0,0.9867,26.16,Muscat
2017-04-26,31.42,36.38,27.02,33.35,0.12,2.05,327.3,0.9868000000000001,26.65,Muscat
2017-04-27,31.52,35.25,27.75,36.15,0.03,2.28,347.5,0.9873000000000001,26.35,Muscat
2017-04-28,31.32,36.5,26.77,47.9,0.25,2.19,124.8,0.9881,25.44,Muscat
2017-04-29,31.46,34.75,27.37,44.24,0.85,2.44,291.4,0.9890000000000001,25.13,Muscat
2017-04-30,31.7,35.03,27.95,41.68,2.41,2.57,237.5,0.9884000000000001,25.06,Muscat
2017-05-01,32.36,36.45,28.69,44.96,0.93,2.68,273.8,0.9882,21.16,Muscat
2017-05-02,32.72,36.24,29.32,45.49,1.33,1.84,262.7,0.9887999999999999,19.78,Muscat
2017-05-03,32.34,36.23,28.28,47.18,1.34,2.3,212.7,0.9887999999999999,22.05,Muscat
2017-05-04,31.28,35.25,27.49,50.7,2.41,3.22,191.7,0.9892,24.15,Muscat
2017-05-05,31.36,35.24,26.53,48.45,0.0,2.84,207.4,0.9892,26.9,Muscat
2017-05-06,32.57,36.14,28.26,43.7,0.0,2.8,240.7,0.9892,26.69,Muscat
2017-05-07,33.16,37.41,28.51,39.46,0.0,2.91,222.2,0.9894,27.64,Muscat
2017-05-08,33.35,37.07,29.62,39.91,0.0,2.73,292.7,0.9891,26.92,Muscat
2017-05-09,33.74,36.68,30.58,40.75,0.04,2.58,300.7,0.9863,24.9,Muscat
2017-05-10,34.19,38.68,30.53,40.29,0.28,2.34,284.8,0.9842,25.53,Muscat
2017-05-11,34.38,38.25,30.66,38.52,1.07,2.42,225.0,0.9843000000000001,21.14,Muscat
2017-05-12,32.57,37.21,28.98,49.67,2.69,3.18,182.0,0.9865999999999999,21.55,Muscat
2017-05-13,32.69,37.4,30.13,46.56,0.31,3.73,185.1,0.9873000000000001,24.82,Muscat
2017-05-14,33.11,36.56,29.74,44.43,0.05,2.58,225.6,0.986,19.08,Muscat
2017-05-15,33.1,37.17,29.73,45.08,0.2,2.71,293.2,0.9848,24.57,Muscat
2017-05-16,32.39,36.77,28.19,38.14,0.0,2.78,299.2,0.9842,26.6,Muscat
2017-05-17,33.27,37.9,28.79,35.62,0.0,2.1,159.9,0.9833,28.98,Muscat
2017-05-18,33.94,38.09,29.97,35.04,0.0,2.36,246.3,0.9841,26.83,Muscat
2017-05-19,34.35,39.98,30.48,38.62,0.0,3.5,203.0,0.9852,25.69,Muscat
2017-05-20,34.27,38.29,30.52,39.42,0.0,2.92,265.0,0.9842,25.84,Muscat
2017-05-21,35.31,39.39,30.66,36.18,0.0,2.26,183.2,0.9811,26.87,Muscat
2017-05-22,35.14,40.24,30.02,42.74,0.0,3.92,225.4,0.9826,25.84,Muscat
2017-05-23,34.32,39.41,29.67,45.36,0.01,3.48,214.0,0.9852,25.69,Muscat
2017-05-24,34.01,38.64,29.49,48.38,0.01,3.35,209.9,0.9854999999999999,26.66,Muscat
2017-05-25,35.43,39.47,31.06,42.16,0.0,2.99,244.6,0.9845,26.78,Muscat
2017-05-26,36.42,40.18,32.75,38.13,0.0,2.65,277.2,0.9831,27.25,Muscat
2017-05-27,35.98,39.35,32.45,37.92,0.01,3.04,297.4,0.9823999999999999,27.37,Muscat
2017-05-28,36.45,40.45,32.43,34.87,0.0,3.36,294.8,0.9815,27.75,Muscat
2017-05-29,36.98,40.99,32.9,33.48,0.0,4.14,297.7,0.9803000000000001,28.88,Muscat
2017-05-30,36.82,40.95,32.36,33.62,0.0,4.42,297.4,0.9795999999999999,28.17,Muscat
2017-05-31,36.75,40.59,31.63,35.42,0.0,2.35,313.7,0.9784,27.33,Muscat
2017-06-01,35.7,38.86,32.2,34.07,0.0,2.28,88.2,0.9786,27.34,Muscat
2017-06-02,34.4,37.8,31.2,42.43,0.0,3.48,115.9,0.9795999999999999,27.15,Muscat
2017-06-03,33.03,37.53,29.49,50.72,0.0,3.17,114.3,0.9817,25.11,Muscat
2017-06-04,33.22,36.25,29.92,50.78,0.0,1.81,97.7,0.9819,25.63,Muscat
2017-06-05,33.09,35.96,30.54,55.78,0.0,2.2,100.4,0.9814,24.03,Muscat
2017-06-06,31.6,34.18,29.77,64.78,0.0,3.03,106.1,0.9822,24.94,Muscat
2017-06-07,31.77,34.68,29.0,59.68,0.0,2.73,111.2,0.9826,26.83,Muscat
2017-06-08,31.69,35.34,28.19,59.58,0.0,3.64,117.1,0.9822,27.04,Muscat
2017-06-09,32.19,35.78,27.67,58.72,0.0,2.59,127.3,0.9823000000000001,28.76,Muscat
2017-06-10,33.76,38.16,28.71,45.94,0.0,2.7,239.8,0.981,28.43,Muscat
2017-06-11,35.15,39.28,30.42,37.94,0.0,2.58,276.0,0.9790000000000001,28.1,Muscat
2017-06-12,35.62,40.21,31.16,34.79,0.0,2.06,304.1,0.9787,28.79,Muscat
2017-06-13,35.64,38.96,33.49,34.87,0.0,1.81,58.2,0.9783,27.35,Muscat
2017-06-14,34.68,37.92,31.59,44.89,0.0,2.54,105.9,0.9793000000000001,26.95,Muscat
2017-06-15,33.85,38.35,30.51,51.85,0.0,2.56,110.0,0.9815,25.95,Muscat
2017-06-16,35.28,39.52,30.73,44.27,0.01,2.6,282.6,0.9798,26.29,Muscat
2017-06-17,36.51,40.63,32.29,35.46,0.0,2.89,291.1,0.978,27.05,Muscat
2017-06-18,35.54,38.74,31.57,38.78,0.01,1.94,335.2,0.9781,27.3,Muscat
2017-06-19,35.58,39.09,32.72,37.81,0.01,1.7,57.2,0.9775,27.46,Muscat
2017-06-20,35.32,38.91,32.0,40.1,0.0,2.52,102.2,0.9759,27.32,Muscat
2017-06-21,36.09,40.98,31.21,34.11,0.0,1.85,161.7,0.9753000000000001,27.37,Muscat
2017-06-22,36.15,40.43,31.41,33.72,0.0,1.56,178.1,0.9779000000000001,27.76,Muscat
2017-06-23,36.57,40.41,31.4,35.83,0.0,2.62,219.2,0.9784999999999999,26.23,Muscat
2017-06-24,36.61,40.33,33.04,32.72,0.0,2.97,284.8,0.9776,26.99,Muscat
2017-06-25,36.38,39.88,33.32,35.13,0.0,3.77,297.1,0.9764,24.18,Muscat
2017-06-26,35.27,37.61,32.64,41.75,0.0,3.11,303.4,0.9773999999999999,20.57,Muscat
2017-06-27,34.79,37.01,30.99,49.34,0.0,2.26,319.7,0.9776,22.01,Muscat
